Date,Value
2012-12-31,8895.1157584367
2011-12-31,8467.0449453792
2010-12-31,8254.1588454066
2009-12-31,8008.6675603925
2008-12-31,7769.3532589864
2007-12-31,7486.3437246179
2006-12-31,7110.1857107721
2005-12-31,6732.2419807962
2004-12-31,6354.5082062266
2003-12-31,5992.7263985292
2002-12-31,5578.3491809315
2001-12-31,5137.7603082298
2000-12-31,4790.0113928716
1999-12-31,4526.5443735665
1998-12-31,4304.5467203666
1997-12-31,4118.8108139829
1996-12-31,3949.7574203583
1995-12-31,3788.3811542824
