Date,Value
2012-12-31,0.94046570964459
2011-12-31,0.9647431288438
2010-12-31,0.9967483200727
2009-12-31,0.99056078031258
2008-12-31,0.97638420784516
2007-12-31,0.99694460520577
2006-12-31,0.96835996926588
2005-12-31,1.0125987855286
2004-12-31,0.97724946007465
2003-12-31,0.98860895372442
2002-12-31,0.98451427498386
2001-12-31,0.95852716037344
2000-12-31,0.98875724964897
1999-12-31,1.0843914681842
1998-12-31,1.1119705823648
1997-12-31,1.0853051704298
1996-12-31,1.1325325934322
1995-12-31,1.1964012548695
1994-12-31,1.2753035800856
1993-12-31,1.3740634323247
1992-12-31,1.4656671590189
1991-12-31,1.6473198021345
1990-12-31,1.7024490213355
